Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Schwannoma,"3265, 4763, 4771, 51004, 5573, 6598, 8216, 8930","2596, 389136, 4318, 54487, 55636, 6663, 7249, 8754","11235, 161742, 3735, 50940, 5290, 54894, 83605, 889",8,8,8,16
Protrusio acetabuli,5176,,"10491, 10526, 11117, 1277, 1278, 1281, 165, 2200, 2201, 2202, 25, 30008, 3339, 4015, 4054, 4087, 4088, 4313, 444, 4882, 4883, 5351, 55033, 56937, 60681, 633, 6497, 652, 7042, 7043, 7046, 7048, 79875, 8076, 81031, 875",1,0,36,37
Myeloid leukemia,"171023, 1788, 200734, 2165, 219285, 22808, 23092, 26040, 2624, 3417, 3815, 3845, 4763, 4893, 54790, 5604, 5781, 5894, 6016, 6427, 6654, 673, 7015, 8216, 867","23562, 29988, 3257, 3676, 3897, 4897, 5133, 55315, 6382, 63827, 6401, 6404, 7412, 80381, 8448, 861, 92421","2162, 22800, 5922, 6237, 6655, 7012",25,17,6,31
Abnormal head blood vessel morphology,"1282, 51816",11235,"10730, 11128, 114049, 1312, 135886, 1545, 155368, 155382, 1615, 2006, 2161, 2202, 221037, 2517, 255738, 2581, 26119, 26608, 2720, 2760, 2812, 2969, 3043, 3073, 3074, 3198, 338, 3490, 368, 3949, 3984, 4010, 4041, 421, 427, 4508, 4514, 4519, 4535, 4536, 4538, 4539, 4540, 4541, 4653, 4693, 4750, 4758, 4763, 51085, 5167, 5476, 54820, 5660, 57096, 5982, 6239, 64240, 64241, 653361, 6609, 6804, 6899, 7287, 7290, 7353, 7439, 7458, 7461, 8322, 84163, 84168, 84277, 8468, 85465, 9031, 90952, 9129, 9569, 9632, 9791",2,1,81,83
Adrenocortical carcinoma,"1029, 1030, 1031, 10984, 1499, 283120, 324, 3481, 4193, 4221, 5573, 7015, 7157, 84133",56920,"1026, 1027, 1028, 11200, 3784",14,1,5,19
Thyroid agenesis,"2304, 7080, 7253, 7849","169792, 4692, 7038, 7173, 8622","1482, 23522, 5172",4,5,3,7
Stillbirth,"10269, 157570, 249, 26227, 284086, 55165","100126335, 10628, 1910, 2034, 3091, 4524, 4763, 51129, 5166, 574411, 574484, 64344, 6517, 6928, 9508","100151683, 10203, 1063, 1280, 1301, 153241, 163175, 1836, 219844, 2316, 23169, 2317, 23426, 2629, 28962, 3572, 3930, 4593, 50814, 5307, 5447, 55005, 5745, 7490, 8200, 9321",6,15,26,32
Abnormal duodenum morphology,"1030, 1063, 2189, 2294, 28514, 4613, 51684, 57217",324,"1026, 1027, 1031, 10459, 10526, 10735, 113189, 1859, 2033, 2072, 2175, 2176, 2177, 2178, 2187, 2188, 2201, 222546, 2253, 2260, 22900, 2313, 23556, 25790, 25914, 2619, 2736, 29089, 4089, 4221, 4629, 473, 4838, 50937, 51729, 51780, 5321, 5340, 55120, 55159, 55215, 55636, 5727, 57492, 57697, 5885, 5888, 5889, 6299, 64132, 64220, 6469, 64840, 6496, 672, 675, 6774, 6850, 6868, 699, 6997, 701, 7050, 72, 7477, 7516, 7546, 7547, 79728, 815, 8241, 8318, 83990, 84464, 84976, 8928, 9184, 9319, 9702",8,1,79,87
Rotary nystagmus,"5354, 6567","146167, 472, 6812, 778, 90167","11160, 1130, 129285, 261734, 2671, 3708, 3781, 4548, 51259, 51660, 54664, 54903, 55163, 5528, 57165, 5917, 60529, 64834, 6712, 79803, 8777, 8799, 91452, 9894",2,5,24,26
Ventricular fibrillation,"10021, 10060, 10142, 10345, 10371, 128989, 1804, 1832, 253017, 3752, 3753, 3757, 3759, 3784, 4607, 4633, 51422, 5318, 54795, 55800, 6262, 6331, 6336, 6559, 7134, 775, 783, 801, 805, 808, 845","282996, 406, 7137, 7273","10008, 100134444, 1188, 144245, 1717, 23171, 2318, 23630, 2556, 29098, 2992, 37, 3764, 4000, 4634, 5350, 54539, 6324, 6327, 6337, 6508, 6640, 70, 779, 781, 7871, 9529, 9992",31,4,28,59
Breech presentation,"131377, 374879","5062, 6091, 64324, 8313, 8820","100033413, 100151683, 10324, 10491, 1073, 11285, 124583, 126792, 1277, 1278, 145624, 1717, 1836, 1841, 2261, 2317, 23729, 23742, 25930, 26229, 3190, 338433, 3653, 3835, 390594, 4621, 4703, 4976, 4998, 5033, 51422, 51780, 5189, 5277, 5447, 54551, 54903, 55681, 55699, 55790, 55870, 56203, 57222, 58, 6023, 6261, 6329, 63895, 64131, 64132, 64412, 6497, 6651, 667, 7169, 7170, 7407, 7681, 791114, 80816, 8425, 84300, 84570, 84665, 8924, 8985, 9200, 92344, 9469, 95, 9898",2,5,71,73
Lower limb spasticity,"10059, 10166, 103, 10342, 10535, 10558, 10613, 10667, 10717, 10908, 10939, 11154, 11160, 1130, 113612, 1161, 123606, 126129, 128989, 131118, 1593, 1615, 215, 224, 23111, 23204, 23259, 23299, 23345, 23400, 23431, 23503, 25778, 2581, 2583, 25939, 26278, 2632, 26580, 267, 2670, 27247, 29978, 3329, 339855, 3798, 3839, 3897, 4099, 4204, 440193, 4524, 4744, 4976, 51062, 51117, 51271, 51308, 51324, 51501, 5297, 5354, 5428, 547, 57156, 57165, 57459, 57498, 57531, 57679, 57704, 5917, 6253, 65055, 6509, 6683, 6687, 6709, 6843, 686, 6904, 7345, 7415, 79152, 7920, 79621, 80208, 80821, 8139, 81790, 823, 84188, 84320, 84842, 8504, 85465, 9179, 9255, 9420, 953, 9895, 9896, 9897, 9907","4621, 51091","100147744, 10133, 10159, 10273, 10280, 10891, 10973, 11152, 112476, 11277, 114034, 1183, 1213, 125988, 134353, 1355, 137492, 1610, 1639, 170302, 1910, 200205, 200403, 2066, 2067, 2072, 2074, 220296, 22931, 22948, 22978, 23025, 23064, 23314, 23389, 23435, 23769, 2521, 25782, 25793, 25814, 25885, 2593, 25978, 26047, 26154, 2629, 2697, 27010, 27072, 271, 27102, 27286, 2733, 2806, 283, 29110, 311, 3145, 3178, 340075, 340533, 3425, 383, 3912, 400916, 4125, 4141, 4361, 4508, 4509, 4750, 4758, 4860, 4953, 498, 5077, 51079, 513, 514, 51412, 51663, 51704, 51741, 51763, 518, 5216, 5277, 54209, 5444, 5445, 5446, 546, 54880, 54902, 55149, 55182, 55532, 55656, 55830, 56270, 5630, 5660, 57038, 57599, 5832, 58497, 5910, 60, 6304, 6311, 6389, 6390, 6392, 64135, 644096, 64834, 64837, 6513, 6567, 6647, 6663, 6812, 6905, 7276, 755, 775, 776, 79759, 79796, 80055, 80207, 80347, 8050, 8148, 816, 8242, 83636, 8367, 84153, 84265, 84274, 84340, 84706, 84833, 84919, 85021, 8625, 8878, 899, 9101, 9131, 91574, 91647, 9197, 9217, 9256, 9289, 9338, 9354, 93587, 9361, 9409, 9675, 9782",104,2,165,269
Multiple gastric polyps,"26585, 324, 4089, 4595, 4913, 5424, 54894, 5728, 657, 6794, 8930",,"11277, 1495, 2022, 254394, 27030, 2956, 4072, 4292, 4436, 4437, 5395, 5426, 7248, 7249, 8313, 999",11,0,16,27
Primary hyperaldosteronism,"1181, 1584, 1585, 3762, 776",,"1188, 6337, 6338, 6340, 6559",5,0,5,10
Exudative retinopathy,"100288687, 4041, 80169",4693,"10491, 11014, 11117, 11285, 121340, 126792, 1277, 1278, 166929, 1789, 1834, 202018, 22947, 23184, 23187, 23347, 2483, 249, 258, 26229, 26277, 375056, 3799, 387733, 3977, 4149, 5033, 5034, 51360, 51594, 5176, 5352, 5358, 5479, 55151, 55603, 60681, 64131, 64132, 64175, 649, 6678, 7471, 7481, 79879, 84068, 871, 8985, 89866, 90993, 92344, 9276, 9469, 9871",3,1,54,57
Aplasia cutis congenita,"10054, 1294, 1832, 284252, 285203, 3516, 3655, 3691, 3845, 3852, 3861, 3909, 3914, 4851, 5339, 54567, 57514, 57572",,"10815, 1308, 1349, 1487, 197131, 2355, 27245, 3313, 3918, 3954, 4312, 4488, 526, 53834, 54872, 55784, 60529, 6872, 7020, 7468, 7469, 7543, 79796, 9790, 999",18,0,25,43
Short tibia,"2317, 2737, 29980, 3549, 3977, 64093, 6473, 79087, 8200","1277, 1278, 1311, 1513, 1581, 1593, 4763, 650, 7403, 7480, 860, 949","10082, 1317, 153241, 219844, 221322, 26123, 27152, 388015, 3911, 4750, 55384, 57688, 64327, 6469, 658, 7355, 8788, 9775",9,12,18,27
Reduced circulating prolactin concentration,"3547, 5449, 5626, 8022","1052, 1154, 3308, 3762, 4085, 5617, 5733, 595, 6772, 6774, 7432, 7704, 891, 991","10908, 1621, 207, 2778, 4771, 5155, 51684, 5290, 55131, 6598, 6605, 6608, 7015, 7201, 8314, 84231, 8820, 89884",4,14,18,22
Absent pubic hair,"1586, 367, 55806",,"10804, 2516, 2706, 2796, 3691, 79574",3,0,6,9
Abnormal morphology of ulna,"2261, 4038, 4322, 5593, 658, 6926, 7476",3237,"10262, 10459, 10584, 10815, 112752, 11285, 114049, 124583, 126792, 1280, 1297, 1298, 1299, 1300, 1301, 1302, 1311, 135886, 145258, 1462, 1487, 1490, 155368, 155382, 157570, 1723, 175, 182, 1836, 2006, 200734, 2072, 2122, 2131, 2132, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 2263, 22800, 22808, 22856, 23129, 2316, 2317, 23233, 23363, 23476, 23522, 25782, 25836, 26040, 26229, 26608, 29089, 2969, 29980, 29998, 3207, 324, 3549, 3769, 3835, 3845, 3911, 3954, 3984, 4036, 4091, 4094, 4318, 4692, 4893, 4920, 5033, 50945, 51085, 5116, 5144, 51604, 5307, 53834, 54101, 5447, 54551, 54880, 55120, 55159, 55214, 55215, 55636, 5573, 55790, 55869, 5604, 5605, 5648, 567, 57020, 57167, 57697, 5781, 5885, 5888, 5889, 5894, 5922, 5980, 5982, 6016, 6154, 6237, 633, 63895, 64131, 64132, 64327, 64412, 64682, 6473, 6497, 652, 653361, 6638, 6654, 6655, 672, 673, 675, 6804, 6910, 7040, 727857, 7291, 7458, 7461, 7468, 7516, 78989, 79659, 79728, 8200, 8216, 8243, 83987, 83990, 84163, 84189, 84277, 84464, 8468, 84695, 867, 8792, 8985, 9031, 91179, 9126, 92344, 9241, 9401, 9469, 9555, 9569, 9820, 9939",7,1,170,177
Pedal edema,"2050, 2324, 2335, 3717, 7075, 7424",3911,"10297, 10370, 11231, 11280, 11342, 130340, 1482, 213, 2153, 2626, 2627, 26525, 2908, 3662, 4041, 4210, 440275, 4615, 4624, 4625, 4692, 4792, 4948, 540, 54551, 546, 5573, 5589, 57057, 57165, 6335, 6336, 64072, 64324, 6638, 673, 70, 7051, 7092, 7157, 79053, 811, 8195, 84196, 84231, 8517, 9101, 9158, 9326, 9373, 9939",6,1,51,57
Mandibular aplasia,5015,"10054, 10262, 10651, 4488, 57045, 6469, 6949, 7476, 9343, 9464","1349, 23594, 3052, 4998, 5000, 51053, 5396, 54539, 56975, 81620, 8318, 990",1,10,12,13
Vasculitis,"10095, 11277, 114548, 1230, 149233, 1493, 1776, 26191, 29110, 3055, 331, 3426, 3459, 355, 356, 3586, 3593, 3594, 4067, 4068, 4210, 4598, 4615, 51752, 51816, 64127, 6583, 6775, 6850, 6945, 7099, 713, 7132, 720, 81704",3075,"101928376, 10621, 11280, 3106, 3113, 3115, 3123, 337867, 3592, 4261, 4795, 4860, 51744, 5238, 54, 5657, 5777, 6335, 6336, 64135, 7454, 7456, 8302, 843, 8974, 90268, 9051",35,1,27,62
Abnormal peripheral myelination,"10397, 10558, 112, 121512, 1785, 1959, 2581, 26278, 2705, 410, 4359, 4747, 4803, 5354, 5375, 5376, 54332, 5660, 57716, 6305, 6663, 79628, 8898, 9896, 9927","23135, 2475, 26137, 4155, 55145, 7403, 79888","10128, 10229, 10342, 10743, 10749, 10939, 1161, 1337, 171023, 1786, 1890, 19, 2074, 22880, 23095, 23230, 23321, 23769, 25974, 26353, 2639, 27247, 285362, 28982, 3098, 3766, 3980, 4000, 4143, 4311, 4337, 4338, 4358, 4508, 4535, 4536, 4537, 4538, 4540, 4541, 4547, 4566, 4567, 4577, 4578, 4914, 50484, 50717, 50846, 54209, 5428, 54463, 547, 54840, 55775, 5631, 56652, 56704, 57449, 57531, 59345, 6335, 64423, 64837, 65125, 6711, 6834, 7305, 7343, 7443, 7879, 79152, 80208, 8139, 81846, 8449, 84668, 8518, 8565, 87178, 8729, 9150, 91574, 9326, 9409, 9516, 9639, 9990",25,7,88,113
Portal fibrosis,"383, 4645, 51473, 5244, 8647",5314,"10165, 132, 23322, 51134, 5205, 5256, 5261, 540, 55898, 57539, 57545, 5825, 5836",5,1,13,18
Clumsiness,"10157, 10295, 11128, 1200, 1203, 23209, 3736, 4359, 5155, 5159, 540, 6575, 7274, 8878, 9213",773,"10126, 10324, 10367, 10456, 10522, 10815, 113278, 1180, 1187, 1188, 1213, 129607, 1630, 165918, 2055, 220296, 22880, 23030, 2334, 23345, 23516, 23732, 2395, 2581, 2592, 2705, 2903, 3064, 3178, 361, 3748, 390594, 410, 4125, 4137, 427, 4287, 4703, 492, 4929, 5063, 51, 51102, 51704, 5376, 54941, 55157, 55280, 5621, 5660, 56652, 57462, 57465, 57680, 58, 58494, 5888, 6389, 6515, 6584, 6638, 6709, 7072, 7080, 7169, 7170, 7252, 7273, 7337, 7809, 79581, 79868, 79903, 80025, 825, 8398, 84665, 859, 9423, 9997",15,1,80,95
Dystrophic fingernails,"121391, 1294, 1308, 3845, 51360, 673, 80326","26277, 3861, 3868, 5339, 55612, 8626","10269, 136647, 16, 2068, 2071, 26137, 2961, 3106, 3248, 3691, 4000, 404672, 5317, 54463, 547, 5604, 5605, 5818, 6335, 65125, 6774, 6897, 7737, 833, 860",7,6,25,32
Abnormal electroretinogram,"10002, 10461, 10594, 10681, 11190, 1121, 114902, 1200, 1201, 1258, 1261, 138050, 1406, 145226, 1462, 157680, 166379, 169522, 2055, 2202, 22901, 22999, 23020, 23093, 23155, 23418, 23554, 23600, 23746, 24, 256471, 25861, 26090, 26121, 26504, 2652, 27229, 2779, 2780, 282809, 284217, 285440, 2916, 3000, 30813, 3166, 345193, 346007, 3617, 368, 375298, 403, 407, 4308, 440435, 4547, 4693, 4854, 4867, 4901, 4942, 4976, 5015, 5076, 5080, 51, 5130, 5145, 5146, 5148, 5149, 5158, 51594, 5189, 5264, 5322, 54714, 55212, 5538, 55624, 55857, 56623, 57096, 57709, 582, 5949, 5950, 5959, 5961, 5995, 6010, 6011, 6017, 60506, 60509, 6100, 6101, 6102, 6103, 611, 6121, 6247, 6295, 6314, 64072, 64802, 65217, 6742, 7025, 726, 7274, 7287, 7399, 7401, 7439, 7466, 778, 7840, 79644, 79738, 79947, 80150, 80184, 8100, 83552, 84059, 84131, 84233, 84572, 84839, 9129, 9215, 92211, 9227, 92840, 93589, 94137, 9699, 9785, 9927",,"1001, 10058, 10083, 10195, 10210, 10283, 103, 10381, 10383, 10518, 10560, 10576, 10733, 10806, 10908, 10939, 10992, 11020, 112752, 11277, 123016, 124590, 1259, 1280, 128338, 1297, 1298, 129880, 1301, 130557, 132320, 134359, 148398, 1495, 1509, 157657, 166647, 167691, 1678, 170692, 182, 196, 201973, 22897, 22926, 22954, 2296, 2301, 23059, 23065, 23078, 23090, 23126, 23322, 23370, 23404, 23568, 23590, 23636, 24148, 25794, 25974, 26007, 26146, 26160, 261734, 27031, 27130, 27241, 2784, 283375, 284161, 28981, 28982, 291, 2978, 2979, 29894, 3030, 3035, 3052, 3075, 3098, 3295, 3419, 3420, 343035, 343171, 347733, 3614, 374879, 3769, 3832, 388403, 388531, 388939, 390595, 392255, 401, 401124, 4041, 4043, 406987, 4117, 4508, 4512, 4514, 4519, 4535, 4536, 4538, 4539, 4540, 4541, 4575, 4598, 4647, 4720, 4751, 4760, 49855, 4990, 50, 50939, 51057, 51094, 51095, 51109, 51259, 5147, 51741, 5190, 5191, 5193, 5230, 53371, 54476, 54585, 54765, 54806, 54880, 54903, 55181, 55213, 55214, 55605, 55750, 55812, 55975, 5631, 57010, 57192, 57545, 57670, 57728, 5828, 583, 585, 59336, 5956, 6094, 63895, 64218, 64834, 65062, 652, 65250, 6694, 6785, 7003, 7078, 7275, 755, 762, 768206, 7837, 7846, 7867, 79659, 79665, 79797, 79848, 79934, 79955, 80025, 80173, 80207, 80216, 8195, 8322, 83394, 83715, 83723, 83872, 84100, 84140, 84146, 84277, 84570, 8481, 84816, 84984, 85015, 85378, 8754, 8787, 8803, 8842, 8974, 9094, 91137, 91147, 9128, 91452, 91574, 9187, 92482, 9364, 9371, 9445, 9497, 95681, 9657, 9731, 9742, 9997",140,0,226,366
Choreoathetosis,"111, 112476, 1644, 1822, 23221, 23230, 23636, 23732, 2512, 256472, 2775, 283989, 3028, 3251, 472, 478, 5138, 53371, 5428, 55250, 55768, 57731, 6334, 6513, 6697, 6821, 7143, 80025, 80067, 80207, 8869, 8905",,"103, 10367, 10382, 10463, 10533, 10715, 1119, 11284, 114034, 116228, 116461, 125988, 129607, 133686, 140679, 150094, 170302, 1737, 18, 2068, 2074, 23064, 23219, 23312, 23533, 23556, 2566, 25953, 25970, 26235, 2639, 2643, 26834, 2778, 284111, 284439, 2898, 2902, 2917, 3054, 3329, 3658, 3736, 4204, 4361, 4508, 4568, 4594, 4694, 4704, 4761, 477, 51079, 51091, 51227, 5155, 5159, 5160, 5354, 5455, 54664, 54676, 55699, 5610, 57165, 57462, 5805, 58494, 5860, 60558, 6323, 6324, 6326, 64207, 6507, 6567, 6575, 65993, 6792, 6812, 6857, 7080, 7507, 773, 774, 79042, 79133, 7920, 79751, 79903, 80036, 80746, 81570, 81603, 84520, 8573, 87178, 8802, 9091, 9213, 92609, 9361, 9439",32,0,103,135
Ocular pain,"1497, 23451, 6335, 6935, 7045","253260, 4585, 4586, 467, 4803, 706, 7442, 79054, 9817","123624, 1296, 1308, 23516, 2767, 2776, 30813, 4070, 4166, 57105, 58495, 6925, 79977, 8314, 83959",5,9,15,20
Generalized hyperpigmentation,"10457, 1583, 3643, 3861, 4158, 56246, 6770, 8086",,"10587, 148738, 1736, 207, 224, 23530, 26277, 29926, 3077, 3265, 3662, 3756, 3782, 3845, 3852, 4644, 5073, 5080, 51750, 526, 5422, 5604, 5605, 57817, 60684, 65057, 654, 673, 7015, 83550, 9049",8,0,31,39
Genu valgum,"1280, 1298, 1299, 1311, 153642, 1588, 176, 1836, 2121, 2131, 2132, 2200, 2316, 2588, 3425, 3835, 4148, 4763, 4952, 51715, 5184, 5251, 59341, 6137, 6424, 6473, 7040, 83452, 84572, 89970",,"100033413, 1001, 100151683, 10060, 10082, 10195, 10235, 10262, 10269, 1028, 10293, 10297, 10312, 10324, 10371, 10381, 10466, 10491, 10526, 1062, 10651, 10660, 10664, 10682, 10683, 10686, 1073, 10733, 10847, 10908, 10940, 10992, 11005, 11014, 11117, 11128, 11145, 112752, 11285, 113189, 114049, 114548, 1184, 118429, 1186, 120227, 121340, 124583, 126792, 1277, 1278, 1281, 128674, 129285, 1297, 1300, 1301, 1302, 132884, 134218, 134701, 135886, 137682, 138050, 1387, 139285, 142680, 1436, 145258, 145624, 145873, 1497, 150468, 1513, 153241, 155368, 155382, 157570, 157680, 1594, 161742, 165, 166929, 168667, 170691, 1718, 1723, 1747, 1749, 175, 1750, 1758, 1763, 1788, 1855, 1857, 1906, 1909, 1947, 1954, 2006, 200734, 202018, 2033, 203859, 2077, 2122, 2137, 2146, 2192, 219844, 2201, 2202, 222663, 2245, 2253, 2254, 2255, 2260, 2261, 2263, 22800, 22808, 22827, 22856, 22858, 22995, 23111, 23118, 23162, 23169, 2317, 23184, 23187, 23213, 23233, 23314, 23322, 2335, 23363, 23384, 23394, 23432, 23483, 23498, 23522, 23545, 23586, 23592, 23594, 23742, 23761, 249, 25, 2517, 2535, 255758, 257, 25836, 25839, 25871, 25885, 25886, 2590, 2591, 25911, 26123, 26137, 26146, 26160, 26175, 26227, 26229, 26503, 26608, 2688, 2690, 2692, 2693, 2697, 27152, 2719, 2720, 27343, 2735, 2736, 2737, 2773, 2778, 2799, 283120, 285203, 285362, 285590, 286053, 2879, 28962, 28981, 29072, 29123, 2969, 2972, 29887, 29895, 2990, 29940, 29957, 29968, 29980, 30008, 3021, 3043, 3110, 3207, 3209, 3239, 3248, 3265, 3313, 3339, 338433, 3400, 340419, 3417, 3418, 342184, 3423, 3479, 3480, 3481, 3483, 3516, 3547, 3549, 3551, 3557, 3561, 3572, 3636, 3653, 372, 374654, 374879, 3759, 3845, 387733, 3899, 3911, 392255, 3930, 3955, 3977, 3984, 4000, 4010, 4015, 4038, 4041, 4052, 4053, 4054, 406932, 4087, 4088, 4089, 411, 4125, 4126, 415, 4174, 4222, 4233, 4256, 4297, 4313, 4318, 4322, 4323, 4359, 444, 4488, 4507, 4591, 4613, 4621, 4669, 4703, 4750, 4758, 4784, 4796, 4851, 4853, 4880, 4882, 4883, 4893, 4920, 4921, 4982, 4998, 5000, 5015, 5033, 5034, 50485, 50515, 5077, 50814, 50964, 51025, 51053, 51082, 51098, 51119, 5116, 51199, 51256, 51259, 5130, 51360, 5139, 5144, 51594, 51626, 51659, 5167, 5176, 51776, 5190, 5191, 5295, 5307, 5308, 5324, 5331, 5332, 5351, 5352, 5358, 5376, 538, 54, 54187, 54209, 5426, 5447, 5449, 545, 54551, 54567, 546, 54681, 5476, 5479, 54808, 54880, 54903, 54928, 5500, 55027, 55033, 55081, 55112, 55151, 55191, 55315, 55325, 55343, 55503, 55599, 55603, 55650, 5566, 5567, 55697, 55699, 55703, 5573, 55764, 55784, 55790, 55835, 55858, 55869, 55906, 5593, 5594, 5604, 5605, 56172, 56203, 5626, 56603, 5689, 56915, 56937, 56975, 57020, 57167, 5744, 5745, 57492, 57514, 57539, 57545, 57560, 57572, 57688, 57728, 5781, 579, 58, 5830, 5831, 5881, 5885, 5894, 5898, 5932, 5977, 5982, 60, 6016, 6023, 60529, 60676, 60681, 6134, 6237, 6239, 6299, 633, 63895, 63901, 6399, 64094, 64131, 64132, 64135, 64175, 64324, 64327, 64359, 64412, 6448, 6452, 6468, 6469, 64802, 64841, 649, 6497, 650, 65082, 652, 65250, 653361, 6578, 658, 6597, 6598, 65992, 6605, 6628, 6654, 6655, 6657, 6658, 6662, 6678, 6697, 6711, 6729, 673, 6774, 6777, 6786, 6804, 6885, 6905, 6910, 6911, 6913, 6916, 6926, 6938, 6949, 695, 7030, 7042, 7043, 7046, 7048, 7066, 7169, 7227, 727857, 7291, 7305, 7360, 7421, 7458, 7461, 7468, 7471, 7473, 7474, 7475, 7476, 7480, 7518, 755, 760, 7681, 7704, 7840, 78989, 79087, 791114, 79158, 79577, 79583, 79631, 79659, 79705, 79796, 79809, 79867, 79875, 79879, 79903, 7994, 80152, 80169, 80184, 80185, 80199, 8022, 80254, 8036, 8074, 8076, 8091, 8092, 81031, 8139, 815, 81620, 81794, 81796, 8200, 8216, 8243, 8318, 83480, 83706, 83987, 84068, 84163, 84188, 84277, 8443, 846, 84667, 8468, 84700, 8481, 8493, 8517, 85301, 8540, 860, 8600, 8626, 865, 867, 871, 875, 8792, 8813, 8820, 8838, 8882, 8924, 8942, 8945, 8985, 89884, 89891, 90, 9031, 9060, 90993, 91147, 91179, 91252, 9126, 9131, 91461, 91754, 92002, 92344, 9241, 9247, 9321, 9343, 9361, 9365, 9382, 9394, 9401, 9419, 9427, 9451, 9469, 9496, 9533, 9569, 9573, 9653, 9663, 9719, 9742, 9759, 9775, 9786, 9791, 9820, 9839, 9842, 9851, 9871, 9896, 990, 9917, 9935, 9939, 9949, 998",30,0,640,670
Minicore myopathy,"1073, 57190, 6261, 7138, 7273, 8087, 84466, 9325",7169,4625,8,1,1,9
Leukoencephalopathy,"11277, 1181, 122961, 124454, 1282, 128240, 1352, 1436, 1593, 16, 1615, 1890, 1967, 215, 2193, 220296, 22934, 23209, 2581, 25913, 25915, 25939, 25974, 26235, 2670, 27247, 283989, 3516, 3735, 3912, 3980, 410, 4358, 4524, 4709, 4716, 4719, 4723, 4728, 4729, 4851, 4854, 50484, 51103, 51204, 51501, 5160, 5162, 54209, 5428, 54539, 549, 54982, 55157, 55823, 5654, 5660, 56945, 57505, 59, 6341, 6389, 644096, 65260, 727676, 7305, 7317, 79133, 79944, 80169, 8050, 81570, 84334, 8496, 8560, 8635, 8890, 8891, 8892, 90624, 9361, 93627, 9373, 9512, 9692, 9997",,"100147744, 10059, 10060, 100996717, 10352, 10585, 10664, 10717, 10730, 10815, 11154, 11267, 1183, 126328, 1267, 1340, 1355, 136647, 1487, 148789, 196528, 197258, 200424, 2068, 2071, 22827, 22866, 22868, 22880, 23259, 23400, 23431, 25782, 25914, 26047, 26275, 26834, 271, 27245, 2760, 2783, 284184, 284217, 285203, 285362, 29078, 2961, 2972, 29925, 29954, 3098, 3155, 374291, 375387, 3781, 3798, 387787, 3954, 4010, 404672, 4208, 435, 4535, 4536, 4537, 4570, 4574, 4694, 4700, 4715, 4718, 4720, 4722, 4724, 4726, 4761, 4780, 4897, 4952, 4953, 4976, 5058, 5091, 51002, 51091, 51300, 51324, 51412, 5277, 53834, 54, 54344, 54567, 54968, 54973, 55159, 55572, 55621, 55699, 55863, 5621, 57479, 57514, 57572, 5832, 5879, 5927, 6134, 6329, 6342, 64802, 6651, 6748, 6812, 6834, 6897, 7453, 7468, 7543, 7555, 760, 7737, 7874, 79029, 79053, 790955, 79147, 79152, 7920, 79709, 79783, 80036, 80208, 80224, 80267, 833, 84065, 85358, 85465, 8621, 8802, 8818, 90952, 9131, 9179, 91875, 91942, 9215, 92335, 92935, 9907, 998",86,0,152,238
Hypokinesia,"131377, 1644, 23400, 23516, 3064, 4593, 5071, 51741, 5621, 6622, 7054","10298, 25793, 29058, 478, 55699, 80025","100303755, 10243, 10324, 1073, 11232, 1213, 203190, 23732, 2629, 2741, 285489, 291, 342035, 3908, 3920, 4359, 440138, 4534, 4654, 4703, 4927, 50484, 51021, 51025, 540, 5428, 54551, 5521, 55605, 56203, 56652, 58, 5913, 6515, 6531, 6567, 6572, 7169, 7170, 7846, 79581, 85476, 8622, 8818, 9131, 9256",11,6,46,57
